price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,statezip,total_sqft,age,was_renovated,year_sold
607500,1.798423672871331,-0.518737818,0.13233326158014808,-0.243806052,-0.016911935,-0.070053037,-0.298765802,-0.665948866,-0.466881129,1.1191341818121483,Seattle,WA 98199,0.5394286724240285,1.6084319701234318,1.2106985231950917,2014
223000,-0.42829026,-0.518737818,-0.861440253,-0.202684687,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.565028218,-0.679613805,Auburn,WA 98002,-0.934319286,-0.07427049,-0.825969456,2014
400000,-1.541647227,-1.520415432,-1.267983963,-0.351843853,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-1.153910755,-0.409801607,Seattle,WA 98117,-1.144854709,1.7767022161292947,1.2106985231950917,2014
802000,-0.42829026,0.482939795013773,0.5388769720125972,-0.045708833,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.9562516670062988,-0.679613805,Redmond,WA 98052,0.1534470642656597,-0.51177313,-0.825969456,2014
253000,0.6850667062250007,0.482939795013773,0.1436261424254939,-0.284536582,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.5268581509405479,-0.679613805,Covington,WA 98042,-0.15358376,-1.184854114,-0.825969456,2014
1058000,0.6850667062250007,-0.184845281,0.21138342749756875,-0.100397735,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,0.6004684679803909,-0.679613805,Bellevue,WA 98004,-0.100949905,0.5315023956859101,1.2106985231950917,2014
300000,-0.42829026,-1.520415432,-0.9517833,-0.180155874,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.663175308,-0.679613805,Seattle,WA 98115,-1.00449776,0.8343888384964631,-0.825969456,2014
625000,0.6850667062250007,0.8168323328494155,-0.477482304,-0.099197315,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.147903089,-0.679613805,Redmond,WA 98052,-0.636060771,0.16130785447301194,-0.825969456,2014
707000,0.6850667062250007,1.4846174085207005,1.2390355844240375,-0.213628051,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.7168916097513436,-0.679613805,Sammamish,WA 98075,0.6973302393979066,-1.117546015,1.2106985231950917,2014
950000,0.6850667062250007,0.482939795013773,1.3745501545681873,-0.197910924,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.8641122438310296,-0.679613805,Bellevue,WA 98006,0.8025979507138253,-0.814659572,-0.825969456,2014
420000,0.6850667062250007,0.482939795013773,1.0583494908985045,0.2621291096527164,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.5205974309784287,-0.679613805,Auburn,WA 98092,0.5569732909766816,-0.949275769,-0.825969456,2014
498000,0.6850667062250007,0.8168323328494155,0.18879766580687712,-0.205420528,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.626370149,1.5238524787648382,Kirkland,WA 98034,0.7411917857795395,-0.07427049,-0.825969456,2014
450000,-0.42829026,0.482939795013773,0.9115420399090091,0.06807981823364254,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.3611084107254356,-0.679613805,Federal Way,WA 98003,0.4429332703844363,-0.612735277,-0.825969456,2014
955000,1.798423672871331,0.14904725717813044,0.45982680609517657,-0.135293666,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.8703729637931487,-0.679613805,Mercer Island,WA 98040,0.09204089933137376,-0.040616441,1.2106985231950917,2014
215000,-1.541647227,-1.520415432,-0.974369061,-0.210305958,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.68771208,-0.679613805,Tukwila,WA 98168,-1.022042379,0.12765380527183937,1.2106985231950917,2014
437000,-0.42829026,0.8168323328494155,0.5388769720125972,-0.266139448,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.9562516670062988,-0.679613805,Renton,WA 98059,0.1534470642656597,-1.252162212,-0.825969456,2014
773000,-0.42829026,0.8168323328494155,0.41465528271379337,-0.310806239,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.82129941909992,-0.679613805,Issaquah,WA 98029,0.05695166222606751,-1.218508163,-0.825969456,2014
1222500,0.6850667062250007,1.818509946356343,3.170118208978171,-0.147660784,-0.016911935,-0.070053037,-0.298765802,-0.665948866,1.606476134191579,3.367569164882648,Sammamish,WA 98074,3.7764107953885304,-1.218508163,-0.825969456,2014
256883,-0.42829026,0.482939795013773,-0.466189423,-0.271024878,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.135634702,-0.679613805,Federal Way,WA 98023,-0.627288461,-1.083891966,-0.825969456,2014
592500,0.6850667062250007,0.482939795013773,0.1549190232708397,-0.075412249,-0.946037146,-0.070053037,-0.298765802,-0.665948866,0.539126537113855,-0.679613805,Sammamish,WA 98074,-0.144811451,-0.410810982,1.2106985231950917,2014
252350,-0.42829026,-0.184845281,-0.511360947,-0.206062613,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.78585917,0.42211933706029336,Renton,WA 98058,-0.232534544,-0.276194785,1.2106985231950917,2014
370000,0.6850667062250007,0.482939795013773,0.6856844230020928,-0.247156061,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.115740687259292,-0.679613805,Auburn,WA 98092,0.267487084857905,-0.91562172,1.2106985231950917,2014
465750,-0.42829026,-0.852630356,-0.9517833,-0.122368213,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.663175308,-0.679613805,Bellevue,WA 98008,-1.00449776,0.39688619888121984,1.2106985231950917,2014
185000,-0.42829026,-1.520415432,-1.076004989,-0.185180888,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.798127556,-0.679613805,Seattle,WA 98168,-1.100993162,1.3055455273128789,-0.825969456,2014
582800,0.6850667062250007,0.8168323328494155,0.5049983294765599,-0.198134258,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.442344357,1.816149026564003,Sammamish,WA 98074,1.1008564661089284,-0.51177313,-0.825969456,2014
245000,-0.42829026,-0.518737818,-0.69204704,-0.21784348,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.381002426,-0.679613805,Kent,WA 98030,-0.802734647,-0.646389326,-0.825969456,2014
302000,0.6850667062250007,-0.518737818,-0.093524355,-0.191741323,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.969884962,1.591305528256953,Renton,WA 98059,0.548200981700355,0.2622700020765296,-0.825969456,2014
451555,-1.541647227,-1.520415432,-0.884026015,-0.285122834,-0.946037146,-0.070053037,1.0566621318310552,-0.665948866,-0.589564991,-0.679613805,Seattle,WA 98116,-0.951863905,1.97862651133633,1.2106985231950917,2014
250000,-0.42829026,-1.520415432,-0.985661942,-0.122368213,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.699980466,-0.679613805,Renton,WA 98055,-1.030814688,0.4641942972835649,1.2106985231950917,2014
255000,0.6850667062250007,0.482939795013773,-0.037059951,-0.193555912,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.3305639721676331,-0.679613805,Federal Way,WA 98003,-0.293940709,-0.612735277,-0.825969456,2014
840000,0.6850667062250007,-0.518737818,0.9341278015997007,-0.088533119,-0.946037146,-0.070053037,3.7675179996550323,-0.665948866,-0.160171475,2.153414274024578,Seattle,WA 98117,1.5657888577542363,0.8007347892952905,1.2106985231950917,2014
190000,-0.42829026,-1.520415432,-1.143762274,-0.173455856,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.871737873,-0.679613805,Federal Way,WA 98003,-1.153627018,0.12765380527183937,1.2106985231950917,2014
349950,-0.42829026,-1.520415432,-0.793682968,-0.214046802,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.491417901,-0.679613805,Seattle,WA 98125,-0.88168543,0.4641942972835649,1.2106985231950917,2014
613000,0.6850667062250007,-0.184845281,-0.624289755,-0.276887394,-0.016911935,-0.070053037,-0.298765802,-0.665948866,-0.307392109,-0.679613805,Seattle,WA 98103,-0.750100791,2.079588658939848,1.2106985231950917,2014
300000,-0.42829026,-1.520415432,-0.996954823,-0.04838884,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.712248853,-0.679613805,Shoreline,WA 98133,-1.039586997,0.5315023956859101,1.2106985231950917,2014
455000,-0.42829026,0.482939795013773,-0.262917568,-0.206285947,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.405539198,0.21976018858394836,Kirkland,WA 98034,-0.118494523,-0.309848834,-0.825969456,2014
335000,-0.42829026,0.14904725717813044,0.0532830956627274,0.4394841878264147,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.42871106155409044,-0.679613805,Tukwila,WA 98188,-0.223762235,-0.680043376,-0.825969456,2014
197500,-0.42829026,-1.520415432,-1.267983963,-0.325043779,-0.016911935,-0.070053037,-0.298765802,-0.665948866,-1.006690121,-0.679613805,Seattle,WA 98118,-1.25012242,2.281512954146883,1.2106985231950917,2014
412500,-0.42829026,-0.852630356,-0.69204704,-0.174712109,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.381002426,-0.679613805,Redmond,WA 98052,-0.802734647,0.2622700020765296,-0.825969456,2014
395300,-0.42829026,-0.852630356,-1.109883631,-0.215889307,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.834932714,-0.679613805,Bellevue,WA 98007,-1.12731009,0.5315023956859101,1.2106985231950917,2014
342400,-0.42829026,0.14904725717813044,-1.042126346,-0.142468269,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.761322397,-0.679613805,Kenmore,WA 98028,-1.074676234,-0.51177313,-0.825969456,2014
749400,0.6850667062250007,0.482939795013773,1.2842071078054207,0.15543131195401114,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.7659651544445722,-0.679613805,Redmond,WA 98052,0.7324194765032128,-0.47811908,-0.825969456,2014
316500,0.6850667062250007,0.482939795013773,0.0532830956627274,-0.221277239,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,0.42871106155409044,-0.679613805,Kent,WA 98031,-0.223762235,-0.680043376,-0.825969456,2014
390000,-0.42829026,0.482939795013773,0.1549190232708397,-0.109805678,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.539126537113855,-0.679613805,Kenmore,WA 98028,-0.144811451,-0.848313622,-0.825969456,2014
225000,-0.42829026,-0.184845281,-0.793682968,-0.205169277,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.798127556,-0.117505059,Renton,WA 98058,-0.662377698,-0.276194785,1.2106985231950917,2014
550000,-0.42829026,0.14904725717813044,-0.138695879,0.7301254154143846,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,0.22014849660786853,-0.679613805,Redmond,WA 98053,-0.372891492,-0.309848834,-0.825969456,2014
280000,-0.42829026,-1.520415432,-0.872733134,0.16271758228351457,-0.016911935,-0.070053037,-0.298765802,-0.665948866,-0.577296605,-0.679613805,North Bend,WA 98045,-0.943091595,0.39688619888121984,1.2106985231950917,2014
1255000,0.6850667062250007,0.482939795013773,1.2390355844240375,-0.200953849,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.7168916097513436,-0.679613805,Seattle,WA 98105,0.6973302393979066,-1.184854114,-0.825969456,2014
575000,-1.541647227,-1.520415432,-0.69204704,-0.243806052,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.871737873,0.21976018858394836,Seattle,WA 98112,-0.451842276,0.8343888384964631,-0.825969456,2014
1000000,1.798423672871331,2.8201875598632706,2.052123005288936,0.042563913708101815,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.3488400245521284,1.613789878087658,Bellevue,WA 98004,2.2237120534787285,-0.646389326,1.2106985231950917,2014
585000,1.798423672871331,-0.518737818,-0.116110117,-0.306618727,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,0.2446852689544829,-0.679613805,Seattle,WA 98103,-0.355346874,1.675740068525777,-0.825969456,2014
620000,0.6850667062250007,0.482939795013773,0.6518057804660554,-0.154891221,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.0789355287393705,-0.679613805,Issaquah,WA 98029,0.24117015702892533,-0.612735277,-0.825969456,2014
204700,0.6850667062250007,-0.184845281,-0.488775185,-0.132501991,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.160171475,-0.679613805,Auburn,WA 98001,-0.64483308,0.12765380527183937,1.2106985231950917,2014
695000,0.6850667062250007,1.150724870685058,1.1825711801973084,-0.156426641,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.6555496788848076,-0.679613805,Sammamish,WA 98075,0.6534686930162737,-1.016583868,-0.825969456,2014
689900,0.6850667062250007,1.4846174085207005,0.7195630655381302,-0.208463453,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.3182955859943259,0.8493219838436883,Issaquah,WA 98027,0.890321043477091,-1.083891966,-0.825969456,2014
375000,0.6850667062250007,-0.518737818,-0.240331806,-0.187972563,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.675443694,0.7593845845208683,Shoreline,WA 98133,0.10958551788402689,0.36323214968004724,1.2106985231950917,2014
475000,4.025137606163991,1.818509946356343,0.8663705165276258,0.41779287730524933,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.344197267,2.3557734225009233,Seattle,WA 98125,1.5921057855832161,0.3295781004788747,1.2106985231950917,2014
215000,-0.42829026,-1.520415432,-1.064712108,-0.121419044,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.78585917,-0.679613805,Maple Valley,WA 98038,-1.092220853,0.06034570686949426,-0.825969456,2014
790000,-0.42829026,-0.518737818,-0.353260615,-0.240539793,-0.946037146,-0.070053037,2.412090065743044,-0.665948866,-0.552759832,0.3096975879067684,Seattle,WA 98199,-0.15358376,1.0363131337034983,1.2106985231950917,2014
350000,-0.42829026,-0.518737818,-0.477482304,6.581000490005633,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.896274645,0.6919315350287534,Duvall,WA 98019,-0.100949905,1.0363131337034983,1.2106985231950917,2014
695000,-0.42829026,0.482939795013773,2.774867379391068,0.0806423532845105,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,2.452994780149774,1.0291967824893282,Sammamish,WA 98074,2.557059805979138,-0.51177313,-0.825969456,2014
263000,-0.42829026,0.14904725717813044,-0.579118232,-0.195007582,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,-0.258318564,-0.679613805,Federal Way,WA 98003,-0.715011554,-0.680043376,-0.825969456,2014
400000,-0.42829026,-1.520415432,-0.533946708,-0.123652383,-0.946037146,-0.070053037,-0.298765802,2.302977053816092,-0.209245019,-0.679613805,Shoreline,WA 98155,-0.679922317,0.5988104940882552,-0.825969456,2014
525000,-0.42829026,0.482939795013773,0.674391542156747,-0.20377344,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.103472301085985,-0.679613805,Woodinville,WA 98072,0.25871477558157846,-0.680043376,-0.825969456,2014
349950,-0.42829026,0.482939795013773,-0.454896542,-0.202042602,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.123366316,-0.679613805,Renton,WA 98055,-0.618516152,-0.781005523,-0.825969456,2014
1085000,0.6850667062250007,1.4846174085207005,1.8488511500727114,-0.074072245,-0.946037146,-0.070053037,-0.298765802,-0.665948866,0.2446852689544829,3.232663065898418,Woodinville,WA 98077,2.697416754400363,-0.579081228,1.2106985231950917,2014
744000,0.6850667062250007,1.150724870685058,-0.138695879,-0.261896102,1.8413384865120006,-0.070053037,-0.298765802,-0.665948866,0.22014849660786853,-0.679613805,Seattle,WA 98136,-0.372891492,1.0026590845023258,1.2106985231950917,2014
312500,-1.541647227,-1.520415432,-1.380912772,-0.234174775,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.129373982,-0.679613805,Seattle,WA 98106,-1.337845513,1.7430481669281221,1.2106985231950917,2014
240000,-0.42829026,-0.184845281,-0.793682968,-0.238222703,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.350204934,0.8942906835050983,Shoreline,WA 98133,-0.267623781,0.767080740094118,1.2106985231950917,2014
495000,0.6850667062250007,-0.184845281,-0.059645713,-0.299639541,-0.016911935,-0.070053037,-0.298765802,2.302977053816092,-0.724517239,1.2090715811349682,Seattle,WA 98144,0.42538865183178315,1.0026590845023258,-0.825969456,2014
580050,-0.42829026,0.482939795013773,0.2904335934149894,-0.281828658,0.9122132757440164,-0.070053037,3.7675179996550323,-0.665948866,0.686347171193541,-0.679613805,Seattle,WA 98115,-0.03954374,-0.848313622,-0.825969456,2014
640000,0.6850667062250007,-0.184845281,0.5162912103219056,-0.193611745,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,0.10973302104810398,0.8268376340129833,Seattle,WA 98115,0.7236471672268863,0.8007347892952905,1.2106985231950917,2014
417000,-0.42829026,-0.852630356,-0.861440253,-0.125885723,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-0.565028218,-0.679613805,Bellevue,WA 98006,-0.934319286,0.49784834648473747,-0.825969456,2014
174950,-0.42829026,-1.520415432,-1.177640916,-0.266139448,-0.946037146,-0.070053037,-0.298765802,2.302977053816092,-0.908543031,-0.679613805,Covington,WA 98042,-1.179943946,0.026691657668321708,-0.825969456,2014
295000,-0.42829026,-0.852630356,-1.414791414,-0.341514658,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.166179141,-0.679613805,Seattle,WA 98106,-1.364162441,-0.51177313,-0.825969456,2014
423000,0.6850667062250007,-0.518737818,-0.251624687,-0.207430534,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.969884962,1.2765246306270832,Kirkland,WA 98034,0.30257632196321127,-0.175232638,-0.825969456,2014
839000,-0.42829026,-1.520415432,-0.985661942,-0.067790978,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.699980466,-0.679613805,Bellevue,WA 98004,-1.030814688,0.5315023956859101,1.2106985231950917,2014
343000,0.6850667062250007,-0.518737818,0.21138342749756875,-0.124043218,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.565028218,1.4563994292727231,Seattle,WA 98146,0.7324194765032128,0.36323214968004724,1.2106985231950917,2014
467000,-0.42829026,-1.520415432,-0.500068066,-0.227558507,-0.946037146,-0.070053037,-0.298765802,2.302977053816092,-0.982153348,0.8043532841822784,Seattle,WA 98133,-0.074632977,0.8343888384964631,-0.825969456,2014
512500,-0.42829026,0.482939795013773,-0.296796211,-0.331045879,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,0.048391090181568126,-0.679613805,Seattle,WA 98116,-0.495703822,-0.881967671,-0.825969456,2014
575000,0.6850667062250007,0.482939795013773,1.035763729207813,0.08589070126131756,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.246050178,2.513163871315858,Lake Forest Park,WA 98155,1.7850965896624005,-0.276194785,1.2106985231950917,2014
465000,-0.42829026,-0.518737818,-0.782390087,-0.219071816,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.479149515,-0.679613805,Seattle,WA 98133,-0.872913121,1.5747779209222592,1.2106985231950917,2014
270000,-0.42829026,-1.520415432,-1.234105321,-0.145706612,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.969884962,-0.679613805,Renton,WA 98059,-1.223805492,0.06034570686949426,1.2106985231950917,2014
340000,-0.42829026,-0.518737818,-0.16128164,-0.184175886,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.006690121,1.5238524787648382,Seattle,WA 98106,0.46925019821341596,0.767080740094118,1.2106985231950917,2014
765000,1.798423672871331,2.1524024841919855,1.6681650565471784,-0.012794991,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.7046232235780363,0.19727583875324337,Issaquah,WA 98027,1.372798053675052,-0.949275769,-0.825969456,2014
497000,0.6850667062250007,0.482939795013773,0.1549190232708397,-0.210305958,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.539126537113855,-0.679613805,Seattle,WA 98118,-0.144811451,-0.814659572,-0.825969456,2014
803100,0.6850667062250007,0.482939795013773,1.3632572737228414,-0.260444432,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.8518438576577225,-0.679613805,Redmond,WA 98052,0.7938256414374988,-1.117546015,1.2106985231950917,2014
344000,-0.42829026,0.482939795013773,-0.983403366,-0.379760598,2.7704636972799848,-0.070053037,-0.298765802,-0.665948866,-0.697526789,-0.679613805,Seattle,WA 98125,-1.029060226,-1.218508163,-0.825969456,2014
828950,0.6850667062250007,1.818509946356343,2.0634158861342815,-0.25273941,0.9122132757440164,-0.070053037,1.0566621318310552,-0.665948866,1.250692935165671,1.816149026564003,Issaquah,WA 98027,2.3114351462419944,-1.420432458,1.2106985231950917,2014
386380,-0.42829026,0.482939795013773,-0.432310781,-0.310806239,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.098829544,-0.679613805,Redmond,WA 98053,-0.600971533,-1.31947031,-0.825969456,2014
312000,-0.42829026,0.14904725717813044,-0.69204704,-0.38411561,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.712248853,-0.072536359,Seattle,WA 98106,-0.565882296,-1.285816261,-0.825969456,2014
720000,-0.42829026,0.482939795013773,1.1825711801973084,3.8205369546724626,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.6555496788848076,-0.679613805,Fall City,WA 98024,0.6534686930162737,-1.218508163,-0.825969456,2014
914500,0.6850667062250007,0.482939795013773,2.086001647824973,-0.10824234,2.7704636972799848,-0.070053037,-0.298765802,-0.665948866,2.637020572749382,-0.679613805,Sammamish,WA 98075,1.3552534351223988,-1.420432458,1.2106985231950917,2014
819995,1.798423672871331,0.8168323328494155,1.0470566100531586,-0.122786964,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.5083290448051216,-0.679613805,Newcastle,WA 98056,0.548200981700355,-1.420432458,1.2106985231950917,2014
252700,-1.541647227,-0.852630356,-1.166348036,-0.142105352,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.896274645,-0.679613805,Kent,WA 98030,-1.171171636,-0.47811908,-0.825969456,2014
437500,-0.42829026,0.482939795013773,0.24526207003360617,0.6173417674021476,0.9122132757440164,-0.070053037,2.412090065743044,-0.665948866,0.6372736265003124,-0.679613805,North Bend,WA 98045,-0.074632977,-0.713697425,-0.825969456,2014
350000,-2.655004194,-1.520415432,-1.584184627,-0.268931122,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.350204934,-0.679613805,Seattle,WA 98115,-1.49574708,0.9690050353011533,1.2106985231950917,2014
619000,-0.42829026,0.482939795013773,0.6969773038474386,-0.231550601,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.1280090734325994,-0.679613805,Snoqualmie,WA 98065,0.27625939413423156,-1.151200064,-0.825969456,2014
408200,-0.42829026,0.482939795013773,-0.341967734,-0.250478154,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,-0.000682455,-0.679613805,Seattle,WA 98106,-0.530793059,-0.646389326,-0.825969456,2014
451000,-0.42829026,-0.518737818,-0.612996874,-0.298271621,-0.016911935,-0.070053037,2.412090065743044,-0.665948866,-0.982153348,0.5795097858752283,Seattle,WA 98126,-0.250079162,1.5074698225199141,1.2106985231950917,2014
317000,-0.42829026,-0.184845281,-0.387139257,-0.092776464,-0.946037146,-0.070053037,-0.298765802,2.302977053816092,-0.908543031,0.8942906835050983,Renton,WA 98058,0.04817935294974095,-0.208886687,-0.825969456,2014
799000,0.6850667062250007,1.4846174085207005,1.148692537661271,-0.271722797,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.6986155573668482,1.0067124326586232,Seattle,WA 98115,1.2850749609117864,-1.151200064,-0.825969456,2014
720000,-1.541647227,-1.520415432,-0.093524355,-0.210305958,-0.946037146,-0.070053037,3.7675179996550323,0.8185140938158781,-0.123366316,0.03988538993830838,Seattle,WA 98146,-0.057088358,0.8007347892952905,1.2106985231950917,2014
490000,-0.42829026,-0.184845281,-0.737218564,-0.344306332,-0.016911935,-0.070053037,-0.298765802,-0.665948866,-0.430075971,-0.679613805,Seattle,WA 98107,-0.837823884,2.3824751017504004,1.2106985231950917,2014
239900,0.6850667062250007,0.14904725717813044,-0.274210449,-0.215889307,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.834932714,0.9842280828279183,Federal Way,WA 98023,0.17099168281831284,-0.276194785,1.2106985231950917,2014
446000,0.6850667062250007,0.14904725717813044,0.18879766580687712,-0.193555912,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.626370149,1.5238524787648382,Kirkland,WA 98034,0.7411917857795395,-0.208886687,1.2106985231950917,2014
275000,-0.42829026,0.482939795013773,-0.703339921,0.025283448827018985,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.393270812,-0.679613805,North Bend,WA 98045,-0.811506956,-0.545427179,1.2106985231950917,2014
239950,1.798423672871331,-1.520415432,-0.725925683,-0.242912716,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,-0.417807584,-0.679613805,Tukwila,WA 98168,-0.829051575,1.0026590845023258,1.2106985231950917,2014
248000,0.6850667062250007,1.818509946356343,-0.28550333,-0.229317262,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,-0.822664328,0.9392593831665083,Federal Way,WA 98023,0.14467475498933313,-0.51177313,-0.825969456,2014
619500,-0.42829026,0.482939795013773,0.07586885735341903,-0.271722797,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.45324783390070483,-0.679613805,Issaquah,WA 98029,-0.206217616,-1.083891966,-0.825969456,2014
363750,-0.42829026,-0.518737818,-0.425535052,5.097393017242683,0.9122132757440164,-0.070053037,-0.298765802,0.8185140938158781,-0.091468512,-0.679613805,Vashon,WA 98070,-0.595708148,-0.377156933,1.2106985231950917,2014
385000,-0.42829026,-0.518737818,-1.042126346,-0.117036115,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-1.055763665,-0.139989409,Sammamish,WA 98074,-0.864140812,-0.343502884,-0.825969456,2014
370000,0.6850667062250007,-0.852630356,-0.82756161,-0.133339494,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.10483721,0.3771506373988833,Kirkland,WA 98034,-0.495703822,-0.040616441,1.2106985231950917,2014
425000,-0.42829026,0.482939795013773,0.6405128996207096,-0.04230299,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,1.0666671425660634,-0.679613805,Kent,WA 98042,0.23239784775259878,-0.579081228,-0.825969456,2014
342000,-0.42829026,-1.520415432,-0.9517833,-0.220746821,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-1.325668161,0.5345410862138184,Seattle,WA 98125,-0.530793059,0.9016969368988081,-0.825969456,2014
345000,0.6850667062250007,-1.520415432,-0.138695879,-0.188223814,-0.016911935,-0.070053037,-0.298765802,-0.665948866,0.22014849660786853,-0.679613805,Renton,WA 98058,-0.372891492,0.29592405127770216,1.2106985231950917,2014
724800,-0.42829026,-0.184845281,-0.059645713,-0.301509963,-0.946037146,-0.070053037,-0.298765802,-0.665948866,-0.761322397,1.2765246306270832,Seattle,WA 98112,0.45170557966076286,1.5074698225199141,1.2106985231950917,2014
725000,1.798423672871331,0.8168323328494155,0.8211989931462426,-0.263068606,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,1.262961321338978,-0.679613805,Redmond,WA 98052,0.3727547961738238,-1.184854114,-0.825969456,2014
605000,-1.541647227,-1.520415432,-1.347034129,-0.310806239,-0.946037146,-0.070053037,-0.298765802,0.8185140938158781,-1.092568824,-0.679613805,Seattle,WA 98119,-1.311528585,2.079588658939848,1.2106985231950917,2014
350000,0.6850667062250007,0.482939795013773,0.3807766401777559,-0.299639541,0.9122132757440164,-0.070053037,-0.298765802,-0.665948866,0.7844942605799985,-0.679613805,Maple Valley,WA 98038,0.03063473439708782,-1.285816261,-0.825969456,2014
